Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Onshore Wind Turbine,PJM,79704,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79705,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79706,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79707,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79708,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79709,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79710,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79711,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79712,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79713,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79714,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79715,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79716,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79717,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79718,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79719,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79720,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79721,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79722,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79723,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79724,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79725,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79726,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79727,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79728,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79729,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79730,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79731,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79732,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79733,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79734,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79735,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79736,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79737,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79738,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79739,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79740,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79741,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79742,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79743,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79744,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79745,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79746,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79747,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79748,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79749,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79750,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79751,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79752,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79753,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79754,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79755,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79756,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79757,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79758,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79759,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79760,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79761,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79762,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79763,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79764,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79765,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79766,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79767,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79768,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79769,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79770,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79771,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79772,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79773,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79774,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79775,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79776,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79777,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79778,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79779,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79780,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79781,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79782,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79783,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79784,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79785,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79786,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79787,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79788,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79789,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79790,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79791,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79792,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79793,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79794,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79795,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Onshore Wind Turbine,PJM,79796,82.78382352941176,36.5,-85.0,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80210,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80211,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80212,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80213,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80214,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80215,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80216,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80217,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80218,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80219,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80220,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80221,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80222,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80223,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80224,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80225,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80226,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80227,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80228,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80229,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80230,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80231,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80232,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80233,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80234,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80235,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80236,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80237,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80238,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80239,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80240,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80241,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80242,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80243,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80244,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80245,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80246,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80247,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80248,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80249,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80250,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80251,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80252,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80253,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80254,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80255,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80256,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80257,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80258,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80259,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80260,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80261,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80262,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80263,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80264,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80265,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80266,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80267,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80268,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80269,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80270,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80271,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80272,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80273,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80274,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80275,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80276,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80277,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80278,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80279,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80280,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80281,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80282,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80283,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80284,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80285,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80286,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80287,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80288,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80289,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80290,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80291,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80292,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80293,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80294,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80295,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80296,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80297,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80298,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80299,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80300,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80301,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80302,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80303,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80304,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80305,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80306,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80307,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80308,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80309,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80310,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80311,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80312,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80313,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80314,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80315,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80316,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80317,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80318,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80319,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80320,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80321,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80322,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80323,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80324,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80325,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80326,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80327,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80328,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80329,197.0,36.89,-75.49,0.0, ,0.0,0.0
Offshore Wind Turbine,PJM,80330,197.0,36.89,-75.49,0.0, ,0.0,0.0
